Tanggal,Komoditas,Harga,Sumber
2025-05-28,gula_pasir_curah,18000.0,SP2KP
2025-05-28,gula_pasir_kemasan,15000.0,PIHPS
2025-05-28,ikan_bandeng,26667.0,SP2KP
2025-05-28,ikan_kembung,30000.0,SP2KP
2025-05-28,ikan_teri,100000.0,SP2KP
2025-05-28,ikan_tongkol,20000.0,SP2KP
2025-05-28,jeruk_lokal,18000.0,SP2KP
2025-05-28,kacang_hijau,23000.0,SP2KP
2025-05-28,kacang_panjang,9000.0,SP2KP
2025-05-28,kacang_tanah,28000.0,SP2KP
2025-05-28,kangkung,8000.0,SP2KP
2025-05-28,kedelai_impor,18000.0,SP2KP
2025-05-28,kentang_sedang,22000.0,SP2KP
2025-05-28,ketela_pohon,6000.0,SP2KP
2025-05-28,ketimun_sedang,6000.0,SP2KP
2025-05-28,mie_instan,3000.0,SP2KP
2025-05-28,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-05-28,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-05-28,minyakita,17000.0,SP2KP
2025-05-28,pisang_lokal,18000.0,SP2KP
2025-05-28,sawi_hijau,8000.0,SP2KP
2025-05-28,susu_kental_manis,13000.0,SP2KP
2025-05-28,tahu_putih,10000.0,SP2KP
2025-05-28,telur_ayam_kampung,70000.0,SP2KP
2025-05-28,telur_ayam_ras,30000.0,SP2KP
2025-05-28,tempe,18000.0,SP2KP
2025-05-28,tepung_terigu,13000.0,SP2KP
2025-05-28,tomat,13000.0,SP2KP
2025-05-28,udang_basah,63333.0,SP2KP
2025-05-29,bawang_merah,30000.0,PIHPS
2025-05-29,bawang_putih_honan,40000.0,PIHPS
2025-05-29,beras_medium,14000.0,PIHPS
2025-05-29,beras_premium,16000.0,PIHPS
2025-05-29,cabai_merah_besar,27500.0,PIHPS
2025-05-29,cabai_merah_keriting,35000.0,PIHPS
2025-05-29,cabai_rawit_merah,35000.0,PIHPS
2025-05-29,daging_ayam_ras,35000.0,PIHPS
2025-05-29,daging_sapi_paha_belakang,120000.0,PIHPS
2025-05-29,daging_sapi_paha_depan,120000.0,PIHPS
2025-05-29,gula_pasir_curah,18500.0,PIHPS
2025-05-29,gula_pasir_kemasan,15000.0,PIHPS
2025-05-29,minyak_goreng_sawit_curah,19150.0,PIHPS
2025-05-29,minyak_goreng_sawit_kemasan_premium,24500.0,PIHPS
2025-05-29,telur_ayam_ras,28750.0,PIHPS
2025-05-30,bawang_merah,30000.0,PIHPS
2025-05-30,bawang_putih_honan,40000.0,PIHPS
2025-05-30,beras_medium,14000.0,PIHPS
2025-05-30,beras_premium,16000.0,PIHPS
2025-05-30,cabai_merah_besar,27500.0,PIHPS
2025-05-30,cabai_merah_keriting,35000.0,PIHPS
2025-05-30,cabai_rawit_merah,35000.0,PIHPS
2025-05-30,daging_ayam_ras,35000.0,PIHPS
2025-05-30,daging_sapi_paha_belakang,120000.0,PIHPS
2025-05-30,daging_sapi_paha_depan,120000.0,PIHPS
2025-05-30,gula_pasir_curah,18500.0,PIHPS
2025-05-30,gula_pasir_kemasan,15000.0,PIHPS
2025-05-30,minyak_goreng_sawit_curah,19150.0,PIHPS
2025-05-30,minyak_goreng_sawit_kemasan_premium,24500.0,PIHPS
2025-05-30,telur_ayam_ras,28750.0,PIHPS
2025-06-02,bawang_bombai,38333.0,SP2KP
2025-06-02,bawang_merah,30000.0,SP2KP
2025-06-02,bawang_putih_honan,40000.0,SP2KP
2025-06-02,beras_medium,15000.0,SP2KP
2025-06-02,beras_premium,16000.0,SP2KP
2025-06-02,cabai_merah_besar,30000.0,SP2KP
2025-06-02,cabai_merah_keriting,38333.0,SP2KP
2025-06-02,cabai_rawit_hijau,20000.0,SP2KP
2025-06-02,cabai_rawit_merah,33333.0,SP2KP
2025-06-02,daging_ayam_kampung,66667.0,SP2KP
2025-06-02,daging_ayam_ras,37000.0,SP2KP
2025-06-02,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-02,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-02,daging_sapi_tetelan,78333.0,SP2KP
2025-06-02,garam_halus,10000.0,SP2KP
2025-06-02,gula_pasir_curah,18000.0,SP2KP
2025-06-02,gula_pasir_kemasan,15000.0,PIHPS
2025-06-02,ikan_bandeng,21667.0,SP2KP
2025-06-02,ikan_kembung,30000.0,SP2KP
2025-06-02,ikan_teri,100000.0,SP2KP
2025-06-02,ikan_tongkol,20000.0,SP2KP
2025-06-02,jeruk_lokal,18667.0,SP2KP
2025-06-02,kacang_hijau,23000.0,SP2KP
2025-06-02,kacang_panjang,9000.0,SP2KP
2025-06-02,kacang_tanah,29000.0,SP2KP
2025-06-02,kangkung,8000.0,SP2KP
2025-06-02,kedelai_impor,18000.0,SP2KP
2025-06-02,kentang_sedang,23000.0,SP2KP
2025-06-02,ketela_pohon,6000.0,SP2KP
2025-06-02,ketimun_sedang,6000.0,SP2KP
2025-06-02,mie_instan,3000.0,SP2KP
2025-06-02,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-02,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-02,minyakita,18000.0,SP2KP
2025-06-02,pisang_lokal,18000.0,SP2KP
2025-06-02,sawi_hijau,8000.0,SP2KP
2025-06-02,susu_kental_manis,13000.0,SP2KP
2025-06-02,tahu_putih,10000.0,SP2KP
2025-06-02,telur_ayam_kampung,70000.0,SP2KP
2025-06-02,telur_ayam_ras,30000.0,SP2KP
2025-06-02,tempe,18000.0,SP2KP
2025-06-02,tepung_terigu,13000.0,SP2KP
2025-06-02,tomat,17000.0,SP2KP
2025-06-02,udang_basah,60000.0,SP2KP
2025-06-03,bawang_bombai,38333.0,SP2KP
2025-06-03,bawang_merah,30000.0,SP2KP
2025-06-03,bawang_putih_honan,40000.0,SP2KP
2025-06-03,beras_medium,15000.0,SP2KP
2025-06-03,beras_premium,16000.0,SP2KP
2025-06-03,cabai_merah_besar,30000.0,SP2KP
2025-06-03,cabai_merah_keriting,38333.0,SP2KP
2025-06-03,cabai_rawit_hijau,20000.0,SP2KP
2025-06-03,cabai_rawit_merah,33333.0,SP2KP
2025-06-03,daging_ayam_kampung,66667.0,SP2KP
2025-06-03,daging_ayam_ras,38000.0,SP2KP
2025-06-03,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-03,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-03,daging_sapi_tetelan,78333.0,SP2KP
2025-06-03,garam_halus,10000.0,SP2KP
2025-06-03,gula_pasir_curah,18000.0,SP2KP
2025-06-03,gula_pasir_kemasan,15000.0,PIHPS
2025-06-03,ikan_bandeng,21667.0,SP2KP
2025-06-03,ikan_kembung,30000.0,SP2KP
2025-06-03,ikan_teri,100000.0,SP2KP
2025-06-03,ikan_tongkol,20000.0,SP2KP
2025-06-03,jeruk_lokal,18667.0,SP2KP
2025-06-03,kacang_hijau,23000.0,SP2KP
2025-06-03,kacang_panjang,9000.0,SP2KP
2025-06-03,kacang_tanah,29000.0,SP2KP
2025-06-03,kangkung,8000.0,SP2KP
2025-06-03,kedelai_impor,18000.0,SP2KP
2025-06-03,kentang_sedang,23000.0,SP2KP
2025-06-03,ketela_pohon,6000.0,SP2KP
2025-06-03,ketimun_sedang,6000.0,SP2KP
2025-06-03,mie_instan,3000.0,SP2KP
2025-06-03,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-03,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-03,minyakita,18000.0,SP2KP
2025-06-03,pisang_lokal,18000.0,SP2KP
2025-06-03,sawi_hijau,8000.0,SP2KP
2025-06-03,susu_kental_manis,13000.0,SP2KP
2025-06-03,tahu_putih,10000.0,SP2KP
2025-06-03,telur_ayam_kampung,70000.0,SP2KP
2025-06-03,telur_ayam_ras,30000.0,SP2KP
2025-06-03,tempe,18000.0,SP2KP
2025-06-03,tepung_terigu,13000.0,SP2KP
2025-06-03,tomat,18000.0,SP2KP
2025-06-03,udang_basah,60000.0,SP2KP
2025-06-04,bawang_bombai,38333.0,SP2KP
2025-06-04,bawang_merah,30000.0,SP2KP
2025-06-04,bawang_putih_honan,40000.0,SP2KP
2025-06-04,beras_medium,15000.0,SP2KP
2025-06-04,beras_premium,16000.0,SP2KP
2025-06-04,cabai_merah_besar,30000.0,SP2KP
2025-06-04,cabai_merah_keriting,36667.0,SP2KP
2025-06-04,cabai_rawit_hijau,20000.0,SP2KP
2025-06-04,cabai_rawit_merah,33333.0,SP2KP
2025-06-04,daging_ayam_kampung,66667.0,SP2KP
2025-06-04,daging_ayam_ras,38000.0,SP2KP
2025-06-04,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-04,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-04,daging_sapi_tetelan,78333.0,SP2KP
2025-06-04,garam_halus,10000.0,SP2KP
2025-06-04,gula_pasir_curah,18000.0,SP2KP
2025-06-04,gula_pasir_kemasan,15000.0,PIHPS
2025-06-04,ikan_bandeng,21667.0,SP2KP
2025-06-04,ikan_kembung,31667.0,SP2KP
2025-06-04,ikan_teri,100000.0,SP2KP
2025-06-04,ikan_tongkol,20000.0,SP2KP
2025-06-04,jeruk_lokal,18667.0,SP2KP
2025-06-04,kacang_hijau,23000.0,SP2KP
2025-06-04,kacang_panjang,9000.0,SP2KP
2025-06-04,kacang_tanah,29000.0,SP2KP
2025-06-04,kangkung,8000.0,SP2KP
2025-06-04,kedelai_impor,18000.0,SP2KP
2025-06-04,kentang_sedang,23000.0,SP2KP
2025-06-04,ketela_pohon,6000.0,SP2KP
2025-06-04,ketimun_sedang,6000.0,SP2KP
2025-06-04,mie_instan,3000.0,SP2KP
2025-06-04,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-04,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-04,minyakita,18000.0,SP2KP
2025-06-04,pisang_lokal,18000.0,SP2KP
2025-06-04,sawi_hijau,8000.0,SP2KP
2025-06-04,susu_kental_manis,13000.0,SP2KP
2025-06-04,tahu_putih,10000.0,SP2KP
2025-06-04,telur_ayam_kampung,70000.0,SP2KP
2025-06-04,telur_ayam_ras,30000.0,SP2KP
2025-06-04,tempe,18000.0,SP2KP
2025-06-04,tepung_terigu,13000.0,SP2KP
2025-06-04,tomat,18000.0,SP2KP
2025-06-04,udang_basah,60000.0,SP2KP
2025-06-05,bawang_bombai,38333.0,SP2KP
2025-06-05,bawang_merah,30000.0,SP2KP
2025-06-05,bawang_putih_honan,40000.0,SP2KP
2025-06-05,beras_medium,15000.0,SP2KP
2025-06-05,beras_premium,16000.0,SP2KP
2025-06-05,cabai_merah_besar,35000.0,SP2KP
2025-06-05,cabai_merah_keriting,40000.0,SP2KP
2025-06-05,cabai_rawit_hijau,20000.0,SP2KP
2025-06-05,cabai_rawit_merah,40000.0,SP2KP
2025-06-05,daging_ayam_kampung,66667.0,SP2KP
2025-06-05,daging_ayam_ras,38000.0,SP2KP
2025-06-05,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-05,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-05,daging_sapi_tetelan,78333.0,SP2KP
2025-06-05,garam_halus,10000.0,SP2KP
2025-06-05,gula_pasir_curah,18000.0,SP2KP
2025-06-05,gula_pasir_kemasan,15000.0,PIHPS
2025-06-05,ikan_bandeng,25000.0,SP2KP
2025-06-05,ikan_kembung,31667.0,SP2KP
2025-06-05,ikan_teri,100000.0,SP2KP
2025-06-05,ikan_tongkol,20000.0,SP2KP
2025-06-05,jeruk_lokal,18667.0,SP2KP
2025-06-05,kacang_hijau,23000.0,SP2KP
2025-06-05,kacang_panjang,9000.0,SP2KP
2025-06-05,kacang_tanah,29000.0,SP2KP
2025-06-05,kangkung,8000.0,SP2KP
2025-06-05,kedelai_impor,18000.0,SP2KP
2025-06-05,kentang_sedang,23000.0,SP2KP
2025-06-05,ketela_pohon,6000.0,SP2KP
2025-06-05,ketimun_sedang,6000.0,SP2KP
2025-06-05,mie_instan,3000.0,SP2KP
2025-06-05,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-05,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-05,minyakita,18000.0,SP2KP
2025-06-05,pisang_lokal,18000.0,SP2KP
2025-06-05,sawi_hijau,8000.0,SP2KP
2025-06-05,susu_kental_manis,13000.0,SP2KP
2025-06-05,tahu_putih,10000.0,SP2KP
2025-06-05,telur_ayam_kampung,70000.0,SP2KP
2025-06-05,telur_ayam_ras,30000.0,SP2KP
2025-06-05,tempe,18000.0,SP2KP
2025-06-05,tepung_terigu,13000.0,SP2KP
2025-06-05,tomat,18000.0,SP2KP
2025-06-05,udang_basah,65000.0,SP2KP
2025-06-06,bawang_merah,35000.0,PIHPS
2025-06-06,bawang_putih_honan,40000.0,PIHPS
2025-06-06,beras_medium,14000.0,PIHPS
2025-06-06,beras_premium,16000.0,PIHPS
2025-06-06,cabai_merah_besar,32500.0,PIHPS
2025-06-06,cabai_merah_keriting,52500.0,PIHPS
2025-06-06,cabai_rawit_merah,50000.0,PIHPS
2025-06-06,daging_ayam_ras,35000.0,PIHPS
2025-06-06,daging_sapi_paha_belakang,120000.0,PIHPS
2025-06-06,daging_sapi_paha_depan,120000.0,PIHPS
2025-06-06,gula_pasir_curah,18500.0,PIHPS
2025-06-06,gula_pasir_kemasan,15000.0,PIHPS
2025-06-06,minyak_goreng_sawit_curah,19150.0,PIHPS
2025-06-06,minyak_goreng_sawit_kemasan_premium,24500.0,PIHPS
2025-06-06,telur_ayam_ras,28750.0,PIHPS
2025-06-09,bawang_merah,35000.0,PIHPS
2025-06-09,bawang_putih_honan,40000.0,PIHPS
2025-06-09,beras_medium,14000.0,PIHPS
2025-06-09,beras_premium,16000.0,PIHPS
2025-06-09,cabai_merah_besar,32500.0,PIHPS
2025-06-09,cabai_merah_keriting,52500.0,PIHPS
2025-06-09,cabai_rawit_merah,50000.0,PIHPS
2025-06-09,daging_ayam_ras,35000.0,PIHPS
2025-06-09,daging_sapi_paha_belakang,120000.0,PIHPS
2025-06-09,daging_sapi_paha_depan,120000.0,PIHPS
2025-06-09,gula_pasir_curah,18500.0,PIHPS
2025-06-09,gula_pasir_kemasan,15000.0,PIHPS
2025-06-09,minyak_goreng_sawit_curah,19150.0,PIHPS
2025-06-09,minyak_goreng_sawit_kemasan_premium,24500.0,PIHPS
2025-06-09,telur_ayam_ras,28750.0,PIHPS
2025-06-10,bawang_bombai,38333.0,SP2KP
2025-06-10,bawang_merah,30000.0,SP2KP
2025-06-10,bawang_putih_honan,40000.0,SP2KP
2025-06-10,beras_medium,15000.0,SP2KP
2025-06-10,beras_premium,16000.0,SP2KP
2025-06-10,cabai_merah_besar,35000.0,SP2KP
2025-06-10,cabai_merah_keriting,40000.0,SP2KP
2025-06-10,cabai_rawit_hijau,20000.0,SP2KP
2025-06-10,cabai_rawit_merah,40000.0,SP2KP
2025-06-10,daging_ayam_kampung,66667.0,SP2KP
2025-06-10,daging_ayam_ras,38000.0,SP2KP
2025-06-10,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-10,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-10,daging_sapi_tetelan,78333.0,SP2KP
2025-06-10,garam_halus,10000.0,SP2KP
2025-06-10,gula_pasir_curah,18000.0,SP2KP
2025-06-10,gula_pasir_kemasan,15000.0,PIHPS
2025-06-10,ikan_bandeng,25000.0,SP2KP
2025-06-10,ikan_kembung,31667.0,SP2KP
2025-06-10,ikan_teri,100000.0,SP2KP
2025-06-10,ikan_tongkol,20000.0,SP2KP
2025-06-10,jeruk_lokal,18667.0,SP2KP
2025-06-10,kacang_hijau,23000.0,SP2KP
2025-06-10,kacang_panjang,9000.0,SP2KP
2025-06-10,kacang_tanah,29000.0,SP2KP
2025-06-10,kangkung,8000.0,SP2KP
2025-06-10,kedelai_impor,18000.0,SP2KP
2025-06-10,kentang_sedang,23000.0,SP2KP
2025-06-10,ketela_pohon,6000.0,SP2KP
2025-06-10,ketimun_sedang,6000.0,SP2KP
2025-06-10,mie_instan,3000.0,SP2KP
2025-06-10,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-10,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-10,minyakita,18000.0,SP2KP
2025-06-10,pisang_lokal,18000.0,SP2KP
2025-06-10,sawi_hijau,8000.0,SP2KP
2025-06-10,susu_kental_manis,13000.0,SP2KP
2025-06-10,tahu_putih,10000.0,SP2KP
2025-06-10,telur_ayam_kampung,70000.0,SP2KP
2025-06-10,telur_ayam_ras,30000.0,SP2KP
2025-06-10,tempe,18000.0,SP2KP
2025-06-10,tepung_terigu,13000.0,SP2KP
2025-06-10,tomat,18000.0,SP2KP
2025-06-10,udang_basah,65000.0,SP2KP
2025-06-11,bawang_bombai,40000.0,SP2KP
2025-06-11,bawang_merah,33333.0,SP2KP
2025-06-11,bawang_putih_honan,36667.0,SP2KP
2025-06-11,beras_medium,15000.0,SP2KP
2025-06-11,beras_premium,16000.0,SP2KP
2025-06-11,cabai_merah_besar,36667.0,SP2KP
2025-06-11,cabai_merah_keriting,40000.0,SP2KP
2025-06-11,cabai_rawit_hijau,20000.0,SP2KP
2025-06-11,cabai_rawit_merah,40000.0,SP2KP
2025-06-11,daging_ayam_kampung,68333.0,SP2KP
2025-06-11,daging_ayam_ras,36333.0,SP2KP
2025-06-11,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-11,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-11,daging_sapi_tetelan,78333.0,SP2KP
2025-06-11,garam_halus,10000.0,SP2KP
2025-06-11,gula_pasir_curah,18000.0,SP2KP
2025-06-11,gula_pasir_kemasan,15000.0,PIHPS
2025-06-11,ikan_bandeng,20000.0,SP2KP
2025-06-11,ikan_kembung,30000.0,SP2KP
2025-06-11,ikan_teri,100000.0,SP2KP
2025-06-11,ikan_tongkol,23000.0,SP2KP
2025-06-11,jeruk_lokal,18667.0,SP2KP
2025-06-11,kacang_hijau,23000.0,SP2KP
2025-06-11,kacang_panjang,9000.0,SP2KP
2025-06-11,kacang_tanah,28000.0,SP2KP
2025-06-11,kangkung,8000.0,SP2KP
2025-06-11,kedelai_impor,18000.0,SP2KP
2025-06-11,kentang_sedang,23000.0,SP2KP
2025-06-11,ketela_pohon,6000.0,SP2KP
2025-06-11,ketimun_sedang,6000.0,SP2KP
2025-06-11,mie_instan,3000.0,SP2KP
2025-06-11,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-11,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-11,minyakita,18000.0,SP2KP
2025-06-11,pisang_lokal,18000.0,SP2KP
2025-06-11,sawi_hijau,8000.0,SP2KP
2025-06-11,susu_kental_manis,13000.0,SP2KP
2025-06-11,tahu_putih,10000.0,SP2KP
2025-06-11,telur_ayam_kampung,70000.0,SP2KP
2025-06-11,telur_ayam_ras,30000.0,SP2KP
2025-06-11,tempe,18000.0,SP2KP
2025-06-11,tepung_terigu,13000.0,SP2KP
2025-06-11,tomat,18000.0,SP2KP
2025-06-11,udang_basah,60000.0,SP2KP
2025-06-12,bawang_bombai,41667.0,SP2KP
2025-06-12,bawang_merah,33333.0,SP2KP
2025-06-12,bawang_putih_honan,36667.0,SP2KP
2025-06-12,beras_medium,15000.0,SP2KP
2025-06-12,beras_premium,16000.0,SP2KP
2025-06-12,cabai_merah_besar,36667.0,SP2KP
2025-06-12,cabai_merah_keriting,40000.0,SP2KP
2025-06-12,cabai_rawit_hijau,20000.0,SP2KP
2025-06-12,cabai_rawit_merah,40000.0,SP2KP
2025-06-12,daging_ayam_kampung,68333.0,SP2KP
2025-06-12,daging_ayam_ras,36333.0,SP2KP
2025-06-12,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-12,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-12,daging_sapi_tetelan,78333.0,SP2KP
2025-06-12,garam_halus,10000.0,SP2KP
2025-06-12,gula_pasir_curah,18000.0,SP2KP
2025-06-12,gula_pasir_kemasan,15000.0,PIHPS
2025-06-12,ikan_bandeng,20000.0,SP2KP
2025-06-12,ikan_kembung,30000.0,SP2KP
2025-06-12,ikan_teri,100000.0,SP2KP
2025-06-12,ikan_tongkol,23667.0,SP2KP
2025-06-12,jeruk_lokal,18667.0,SP2KP
2025-06-12,kacang_hijau,23000.0,SP2KP
2025-06-12,kacang_panjang,9000.0,SP2KP
2025-06-12,kacang_tanah,28000.0,SP2KP
2025-06-12,kangkung,8000.0,SP2KP
2025-06-12,kedelai_impor,18000.0,SP2KP
2025-06-12,kentang_sedang,23000.0,SP2KP
2025-06-12,ketela_pohon,6000.0,SP2KP
2025-06-12,ketimun_sedang,6000.0,SP2KP
2025-06-12,mie_instan,3000.0,SP2KP
2025-06-12,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-12,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-12,minyakita,17333.0,SP2KP
2025-06-12,pisang_lokal,18000.0,SP2KP
2025-06-12,sawi_hijau,8000.0,SP2KP
2025-06-12,susu_kental_manis,13000.0,SP2KP
2025-06-12,tahu_putih,10000.0,SP2KP
2025-06-12,telur_ayam_kampung,70000.0,SP2KP
2025-06-12,telur_ayam_ras,30000.0,SP2KP
2025-06-12,tempe,18000.0,SP2KP
2025-06-12,tepung_terigu,13000.0,SP2KP
2025-06-12,tomat,19000.0,SP2KP
2025-06-12,udang_basah,60000.0,SP2KP
2025-06-13,bawang_bombai,41667.0,SP2KP
2025-06-13,bawang_merah,35000.0,SP2KP
2025-06-13,bawang_putih_honan,36667.0,SP2KP
2025-06-13,beras_medium,15000.0,SP2KP
2025-06-13,beras_premium,16000.0,SP2KP
2025-06-13,cabai_merah_besar,36667.0,SP2KP
2025-06-13,cabai_merah_keriting,40000.0,SP2KP
2025-06-13,cabai_rawit_hijau,20000.0,SP2KP
2025-06-13,cabai_rawit_merah,40000.0,SP2KP
2025-06-13,daging_ayam_kampung,68333.0,SP2KP
2025-06-13,daging_ayam_ras,36333.0,SP2KP
2025-06-13,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-13,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-13,daging_sapi_tetelan,78333.0,SP2KP
2025-06-13,garam_halus,10000.0,SP2KP
2025-06-13,gula_pasir_curah,18000.0,SP2KP
2025-06-13,gula_pasir_kemasan,15000.0,PIHPS
2025-06-13,ikan_bandeng,20000.0,SP2KP
2025-06-13,ikan_kembung,30000.0,SP2KP
2025-06-13,ikan_teri,100000.0,SP2KP
2025-06-13,ikan_tongkol,23667.0,SP2KP
2025-06-13,jeruk_lokal,18000.0,SP2KP
2025-06-13,kacang_hijau,23000.0,SP2KP
2025-06-13,kacang_panjang,9000.0,SP2KP
2025-06-13,kacang_tanah,28000.0,SP2KP
2025-06-13,kangkung,8000.0,SP2KP
2025-06-13,kedelai_impor,18000.0,SP2KP
2025-06-13,kentang_sedang,23000.0,SP2KP
2025-06-13,ketela_pohon,6000.0,SP2KP
2025-06-13,ketimun_sedang,6000.0,SP2KP
2025-06-13,mie_instan,3000.0,SP2KP
2025-06-13,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-13,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-06-13,minyakita,17333.0,SP2KP
2025-06-13,pisang_lokal,18000.0,SP2KP
2025-06-13,sawi_hijau,8000.0,SP2KP
2025-06-13,susu_kental_manis,13000.0,SP2KP
2025-06-13,tahu_putih,10000.0,SP2KP
2025-06-13,telur_ayam_kampung,70000.0,SP2KP
2025-06-13,telur_ayam_ras,30000.0,SP2KP
2025-06-13,tempe,18000.0,SP2KP
2025-06-13,tepung_terigu,13000.0,SP2KP
2025-06-13,tomat,19000.0,SP2KP
2025-06-13,udang_basah,60000.0,SP2KP
2025-06-16,bawang_bombai,41667.0,SP2KP
2025-06-16,bawang_merah,35000.0,SP2KP
2025-06-16,bawang_putih_honan,36667.0,SP2KP
2025-06-16,beras_medium,15000.0,SP2KP
2025-06-16,beras_premium,16000.0,SP2KP
2025-06-16,cabai_merah_besar,38333.0,SP2KP
2025-06-16,cabai_merah_keriting,41667.0,SP2KP
2025-06-16,cabai_rawit_hijau,20000.0,SP2KP
2025-06-16,cabai_rawit_merah,43333.0,SP2KP
2025-06-16,daging_ayam_kampung,70000.0,SP2KP
2025-06-16,daging_ayam_ras,38000.0,SP2KP
2025-06-16,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-16,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-16,daging_sapi_tetelan,78333.0,SP2KP
2025-06-16,garam_halus,10000.0,SP2KP
2025-06-16,gula_pasir_curah,18000.0,SP2KP
2025-06-16,gula_pasir_kemasan,15000.0,PIHPS
2025-06-16,ikan_bandeng,23000.0,SP2KP
2025-06-16,ikan_kembung,30000.0,SP2KP
2025-06-16,ikan_teri,100000.0,SP2KP
2025-06-16,ikan_tongkol,21333.0,SP2KP
2025-06-16,jeruk_lokal,18000.0,SP2KP
2025-06-16,kacang_hijau,24000.0,SP2KP
2025-06-16,kacang_panjang,9000.0,SP2KP
2025-06-16,kacang_tanah,29000.0,SP2KP
2025-06-16,kangkung,8000.0,SP2KP
2025-06-16,kedelai_impor,18000.0,SP2KP
2025-06-16,kentang_sedang,23000.0,SP2KP
2025-06-16,ketela_pohon,6000.0,SP2KP
2025-06-16,ketimun_sedang,6000.0,SP2KP
2025-06-16,mie_instan,3000.0,SP2KP
2025-06-16,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-06-16,minyak_goreng_sawit_kemasan_premium,21333.0,SP2KP
2025-06-16,minyakita,17000.0,SP2KP
2025-06-16,pisang_lokal,18000.0,SP2KP
2025-06-16,sawi_hijau,8000.0,SP2KP
2025-06-16,susu_kental_manis,13000.0,SP2KP
2025-06-16,tahu_putih,10000.0,SP2KP
2025-06-16,telur_ayam_kampung,70000.0,SP2KP
2025-06-16,telur_ayam_ras,30000.0,SP2KP
2025-06-16,tempe,18000.0,SP2KP
2025-06-16,tepung_terigu,13000.0,SP2KP
2025-06-16,tomat,20000.0,SP2KP
2025-06-16,udang_basah,63333.0,SP2KP
2025-06-17,bawang_bombai,41667.0,SP2KP
2025-06-17,bawang_merah,35000.0,SP2KP
2025-06-17,bawang_putih_honan,36667.0,SP2KP
2025-06-17,beras_medium,15000.0,SP2KP
2025-06-17,beras_premium,16000.0,SP2KP
2025-06-17,cabai_merah_besar,38333.0,SP2KP
2025-06-17,cabai_merah_keriting,41667.0,SP2KP
2025-06-17,cabai_rawit_hijau,20000.0,SP2KP
2025-06-17,cabai_rawit_merah,43333.0,SP2KP
2025-06-17,daging_ayam_kampung,70000.0,SP2KP
2025-06-17,daging_ayam_ras,38000.0,SP2KP
2025-06-17,daging_sapi_paha_belakang,120000.0,SP2KP
2025-06-17,daging_sapi_paha_depan,120000.0,SP2KP
2025-06-17,daging_sapi_tetelan,78333.0,SP2KP
2025-06-17,garam_halus,10000.0,SP2KP
2025-06-17,gula_pasir_curah,18000.0,SP2KP
2025-06-17,gula_pasir_kemasan,15000.0,PIHPS
2025-06-17,ikan_bandeng,23000.0,SP2KP
2025-06-17,ikan_kembung,30000.0,SP2KP
2025-06-17,ikan_teri,100000.0,SP2KP
2025-06-17,ikan_tongkol,21333.0,SP2KP
2025-06-17,jeruk_lokal,18667.0,SP2KP
2025-06-17,kacang_hijau,24000.0,SP2KP
2025-06-17,kacang_panjang,9000.0,SP2KP
2025-06-17,kacang_tanah,29000.0,SP2KP
2025-06-17,kangkung,8000.0,SP2KP
2025-06-17,kedelai_impor,18000.0,SP2KP
2025-06-17,kentang_sedang,23000.0,SP2KP
2025-06-17,ketela_pohon,6000.0,SP2KP
